ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,Angle_ROL,Angle_PIT,Angle_YAW
5484,7548,9140,972,921,-524,-21.05999947,-22.29000092,15.26000023
5484,7548,9140,972,921,-524,-17.56999969,-24.12000084,13.71000004
1060,7952,10182,167,992,-745,-17.56999969,-24.12000084,13.71000004
4210,15046,12036,486,880,-504,-13.52999973,-28.89999962,11.30000019
4210,15046,12036,486,880,-504,-13.52999973,-28.89999962,11.30000019
4714,4896,15694,-751,973,360,-11.76000023,-27.87999916,12.28999996
4714,4896,15694,-751,973,360,-11.76000023,-27.87999916,12.28999996
2570,17142,5268,758,1262,-484,-8.079999924,-28.98999977,10.72000027
2570,17142,5268,758,1262,-484,-8.079999924,-28.98999977,10.72000027
2570,17142,5268,758,1262,-484,-8.079999924,-28.98999977,10.72000027
7344,17222,12670,-1027,1155,1754,-7.46999979,-30.98999977,14.68999958
3420,776,16378,-1592,401,570,-8.869999886,-25.43000031,19.63999939
3420,776,16378,-1592,401,570,-8.869999886,-25.43000031,19.63999939
3420,776,16378,-1592,401,570,-8.869999886,-25.43000031,19.63999939
2456,9136,19798,-1313,1634,1103,-5.71999979,-20.80999947,20.95999908
2456,9136,19798,-1313,1634,1103,-4.159999847,-11.57999992,24.27000046
2430,-10500,11018,-2985,1121,810,-4.159999847,-11.57999992,24.27000046
2430,-10500,11018,-2985,1121,810,-4.159999847,-11.57999992,24.27000046
1840,562,32767,-3195,-2405,5026,-6.440000057,-4.329999924,36.08000183
1840,562,32767,-3195,-2405,5026,-6.440000057,-4.329999924,36.08000183
1840,562,32767,-3195,-2405,5026,-6.440000057,-4.329999924,36.08000183
-5648,-17492,-32768,-830,-1818,-1789,-15.13000011,7.630000114,36.75999832
-5648,-17492,-32768,-830,-1818,-1789,-15.13000011,7.630000114,36.75999832
-5648,-17492,-32768,-830,-1818,-1789,-15.13000011,7.630000114,36.75999832
5646,5056,20132,1763,-1148,1176,-13.97000027,-2.279999971,37.22000122
-4018,-8236,11882,-2169,1242,-443,-14.60000038,6.010000229,38.00999832
-4018,-8236,11882,-2169,1242,-443,-14.60000038,6.010000229,38.00999832
460,-8644,11012,-325,-449,1349,-11.34000015,7.889999866,37.75999832
460,-8644,11012,-325,-449,1349,-11.34000015,7.889999866,37.75999832
460,-8644,11012,-325,-449,1349,-9.010000229,11.85999966,41.18000031
-19774,-17386,18538,-438,457,575,-9.010000229,11.85999966,41.18000031
-19774,-17386,18538,-438,457,575,-9.010000229,11.85999966,41.18000031
-19774,-17386,18538,-438,457,575,-9.010000229,11.85999966,41.18000031
-642,-7474,11818,-137,332,2269,-6.159999847,13.72999954,46.88000107
-642,-7474,11818,-137,332,2269,-6.159999847,13.72999954,46.88000107
5674,-8018,17204,-699,535,642,-4.070000172,16.85000038,50.99000168
-5328,-14294,18604,762,-92,-1810,-3.730000019,17.51000023,48.86000061
-5328,-14294,18604,762,-92,-1810,-3.730000019,17.51000023,48.86000061
-5328,-14294,18604,762,-92,-1810,-3.730000019,17.51000023,48.86000061
3672,2352,14008,-12,-196,897,-6.119999886,14.35000038,46.31000137
3672,2352,14008,-12,-196,897,-6.119999886,14.35000038,46.31000137
-2896,-8378,17532,-330,207,-491,-4.880000114,15.52999973,47.66999817
-2896,-8378,17532,-330,207,-491,-4.880000114,15.52999973,47.66999817
-2896,-8378,17532,-330,207,-491,-4.880000114,15.52999973,47.66999817
3592,4720,13950,-843,-268,-650,-5.929999828,16.43000031,44.11000061
434,-4430,17976,-102,21,1051,-5.179999828,16.87999916,45.75999832
-2934,-5450,17178,192,-479,-912,-4.670000076,16.90999985,46.40000153
-2934,-5450,17178,192,-479,-912,-4.670000076,16.90999985,46.40000153
-2934,-5450,17178,192,-479,-912,-4.880000114,16.18000031,44.54000092
-2934,-5450,17178,192,-479,-912,-4.880000114,16.18000031,44.54000092
866,-1250,13716,244,381,-62,-4.880000114,16.18000031,44.54000092
586,-2722,14456,615,-305,-16,-4.449999809,13.96000004,45.27999878
586,-2722,14456,615,-305,-16,-5.730000019,12.69999981,44.36999893
586,-2722,14456,615,-305,-16,-5.730000019,12.69999981,44.36999893
3782,2896,14062,-409,-97,-126,-5.730000019,12.69999981,44.36999893
4000,-6118,16484,-1212,533,309,-5.53000021,15.77999973,44.66999817
4000,-6118,16484,-1212,533,309,-5.53000021,15.77999973,44.66999817
4000,-6118,16484,-1212,533,309,-5.53000021,15.77999973,44.66999817
2928,-3562,15698,222,-258,103,-5.389999866,17.12000084,44.81999969
2928,-3562,15698,222,-258,103,-5.389999866,17.12000084,44.81999969
2392,-5866,14054,194,-851,88,-7.690000057,16.15999985,45.25
2392,-5866,14054,194,-851,88,-7.690000057,16.15999985,45.25
2392,-5866,14054,194,-851,88,-7.690000057,16.15999985,45.25
2192,-4980,12478,-410,360,75,-8.800000191,17.55999947,45.18000031
250,-7148,16852,-242,813,260,-5.949999809,19.03000069,45.81999969
250,-7148,16852,-242,813,260,-5.949999809,19.03000069,45.81999969
254,-5560,14834,-262,169,374,-3.970000029,20.25,46.86999893
254,-5560,14834,-262,169,374,-3.970000029,20.25,46.86999893
270,-4914,16834,-119,370,99,-2.599999905,20.09000015,47.65999985
-244,-5702,16530,-599,3,-41,-1.710000038,21.43000031,47.84000015
-244,-5702,16530,-599,3,-41,-1.710000038,21.43000031,47.84000015
-518,-5744,16626,-181,-484,-171,-2.519999981,22.32999992,47.43999863
-518,-5744,16626,-181,-484,-171,-2.519999981,22.32999992,47.43999863
982,-5664,16580,-185,-632,135,-4.28000021,22.75,47.40999985
982,-5664,16580,-185,-632,135,-4.28000021,22.75,47.40999985
982,-5664,16580,-185,-632,135,-4.28000021,22.75,47.40999985
982,-5664,16580,-185,-632,135,-4.989999771,22.23999977,48.22999954
-86,-7066,19458,266,-431,134,-4.989999771,22.23999977,48.22999954
-1070,-7540,17270,807,-391,34,-5.840000153,20.62000084,48.91999817
-1070,-7540,17270,807,-391,34,-5.840000153,20.62000084,48.91999817
-1070,-7540,17270,807,-391,34,-5.840000153,20.62000084,48.91999817
178,-5822,17724,621,67,20,-5.760000229,18.45000076,49.15999985
-4,-8122,18032,907,177,53,-4.639999866,16.36000061,49.91999817
-4,-8122,18032,907,177,53,-4.639999866,16.36000061,49.91999817
-4,-8122,18032,907,177,53,-3.789999962,14.18999958,50.22000122
-4,-8122,18032,907,177,53,-3.789999962,14.18999958,50.22000122
696,-5614,14936,867,301,44,-3.789999962,14.18999958,50.22000122
-222,-4634,14178,387,183,-340,-3,12.48999977,49.75999832
-222,-4634,14178,387,183,-340,-3,12.48999977,49.75999832
-180,-3938,13976,-198,204,89,-2.230000019,12.68000031,49.68000031
-180,-3938,13976,-198,204,89,-2.230000019,12.68000031,49.68000031
