ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,Angle_ROL,Angle_PIT,Angle_YAW
11068,9404,8288,-4,-4,-112,-54.59000015,-34.97999954,132.2799988
11206,9668,8138,-130,30,-54,-54.59000015,-34.97999954,132.2799988
11206,9668,8138,-130,30,-54,-54.18000031,-34.86000061,131.8399963
10614,9276,8382,-196,100,16,-54.18000031,-34.86000061,131.8399963
10404,9114,8294,-202,100,-32,-53.54999924,-34.61000061,131.2200012
10404,9114,8294,-202,100,-32,-53.54999924,-34.61000061,131.2200012
10404,9114,8294,-202,100,-32,-53.54999924,-34.61000061,131.2200012
10476,8904,8794,-244,30,-50,-52.77999878,-34.36000061,130.3999939
10476,8904,8794,-244,30,-50,-52.36000061,-34,129.5700073
10246,8494,7884,-282,-1,-27,-52.36000061,-34,129.5700073
9916,8474,7948,-252,49,-21,-51.93999863,-33.66999817,128.8399963
9916,8474,7948,-252,49,-21,-51.93999863,-33.66999817,128.8399963
9916,8474,7948,-252,49,-21,-51.59000015,-33.47999954,128.1199951
10274,8534,7946,-187,-9,-92,-51.59000015,-33.47999954,128.1199951
10488,9168,8638,-76,-28,-98,-51.43999863,-33.63999939,127.5899963
10488,9168,8638,-76,-28,-98,-51.43999863,-33.63999939,127.5899963
10306,8876,9406,-183,7,-106,-50.99000168,-33.72999954,126.9700012
10306,8876,9406,-183,7,-106,-50.99000168,-33.72999954,126.9700012
10306,8876,9406,-183,7,-106,-50.99000168,-33.72999954,126.9700012
10028,8754,8718,-307,149,-54,-50.20000076,-33.50999832,126
10028,8754,8718,-307,149,-54,-50.20000076,-33.50999832,126
9358,8044,8840,-346,171,18,-49.06999969,-32.97000122,125.0599976
9358,8044,8840,-346,171,18,-49.06999969,-32.97000122,125.0599976
9358,8044,8840,-346,171,18,-49.06999969,-32.97000122,125.0599976
9404,8284,8204,-244,109,-73,-48.27000046,-32.58000183,124.1999969
9404,8284,8204,-244,109,-73,-48.27000046,-32.58000183,124.1999969
10380,8852,8982,-181,16,-192,-47.83000183,-32.65000153,123.4400024
10380,8852,8982,-181,16,-192,-47.83000183,-32.65000153,123.4400024
10380,8852,8982,-181,16,-192,-47.83000183,-32.65000153,123.4400024
10266,8670,8792,-253,-49,-114,-47.66999817,-32.68999863,122.6399994
10266,8670,8792,-253,-49,-114,-47.66999817,-32.68999863,122.6399994
10266,8670,8792,-253,-49,-114,-47.66999817,-32.68999863,122.6399994
9850,8744,9570,-215,-6,-72,-47.38000107,-32.63999939,121.9400024
9850,8744,9570,-215,-6,-72,-47.38000107,-32.63999939,121.9400024
9988,8296,8512,-311,-24,-102,-47.13999939,-32.29999924,121.0599976
9988,8296,8512,-311,-24,-102,-47.13999939,-32.29999924,121.0599976
10534,8854,9276,-31,-82,-149,-47.18999863,-32.41999817,120.4400024
10534,8854,9276,-31,-82,-149,-47.18999863,-32.41999817,120.4400024
10534,8854,9276,-31,-82,-149,-47.18999863,-32.41999817,120.4400024
10142,8862,9910,-109,-89,-46,-47.36000061,-32.68999863,120.1500015
10142,8862,9910,-109,-89,-46,-47.33000183,-32.52000046,119.7900009
10142,8862,9910,-109,-89,-46,-47.33000183,-32.52000046,119.7900009
9384,8644,9034,-153,-4,34,-47.33000183,-32.52000046,119.7900009
9588,8640,9916,-63,43,-57,-47.08000183,-32.50999832,119.5100021
9588,8640,9916,-63,43,-57,-47.08000183,-32.50999832,119.5100021
9830,8524,9686,-290,-5,-83,-46.61999893,-32.36000061,118.8099976
9830,8524,9686,-290,-5,-83,-46.61999893,-32.36000061,118.8099976
9830,8524,9686,-290,-5,-83,-46.61999893,-32.36000061,118.8099976
9854,8344,9230,-235,50,-69,-46.22000122,-32.06000137,118
9854,8344,9230,-235,50,-69,-46.22000122,-32.06000137,118
9366,9218,9974,26,201,25,-45.77999878,-32.16999817,117.75
9366,9218,9974,26,201,25,-45.77999878,-32.16999817,117.75
9320,7676,11120,-367,122,-39,-44.84000015,-31.86000061,117.3300018
9320,7676,11120,-367,122,-39,-44.84000015,-31.86000061,117.3300018
9320,7676,11120,-367,122,-39,-44.84000015,-31.86000061,117.3300018
9778,8534,8724,-398,72,-45,-44.24000168,-31.22999954,116.1699982
9778,8534,8724,-398,72,-45,-44.24000168,-31.22999954,116.1699982
10170,8120,9252,-110,118,-108,-44.02999878,-31,115.7099991
10170,8120,9252,-110,118,-108,-44.02999878,-31,115.7099991
10170,8120,9252,-110,118,-108,-44.02999878,-31,115.7099991
10130,8954,11648,33,99,-89,-43.66999817,-31.40999985,115.5
10130,8954,11648,33,99,-89,-43.66999817,-31.40999985,115.5
9108,8152,11658,-389,28,42,-43.09999847,-31.12000084,114.9700012
9108,8152,11658,-389,28,42,-43.09999847,-31.12000084,114.9700012
9108,8152,11658,-389,28,42,-43.09999847,-31.12000084,114.9700012
8934,7532,10384,-378,-20,-50,-42.43000031,-30.17000008,113.8799973
8934,7532,10384,-378,-20,-50,-42.43000031,-30.17000008,113.8799973
8934,7532,10384,-378,-20,-50,-42.43000031,-30.17000008,113.8799973
8844,7072,10980,-312,-20,-52,-41.88000107,-29.48999977,112.9100037
8844,7072,10980,-312,-20,-52,-41.50999832,-28.85000038,112
8844,7072,10980,-312,-20,-52,-41.50999832,-28.85000038,112
9134,7344,10126,-314,10,-59,-41.50999832,-28.85000038,112
9306,7372,11338,-188,25,-52,-41.08000183,-28.44000053,111.3199997
9306,7372,11338,-188,25,-52,-41.08000183,-28.44000053,111.3199997
9332,7044,10628,-364,92,-13,-40.65000153,-27.81999969,110.6399994
9374,7018,10886,-360,96,-14,-40.04999924,-27.03000069,109.8499985
9374,7018,10886,-360,96,-14,-40.04999924,-27.03000069,109.8499985
9374,7018,10886,-360,96,-14,-40.04999924,-27.03000069,109.8499985
9618,7118,11260,-282,71,-46,-39.61000061,-26.39999962,109.1399994
9618,7118,11260,-282,71,-46,-39.61000061,-26.39999962,109.1399994
9618,7118,11260,-282,71,-46,-39.27999878,-25.95000076,108.5199966
9606,7440,11292,-323,67,2,-39.27999878,-25.95000076,108.5199966
9084,6896,11886,-244,80,6,-38.75,-25.31999969,107.9100037
9084,6896,11886,-244,80,6,-38.43000031,-25,107.3899994
9084,6896,11886,-244,80,6,-38.43000031,-25,107.3899994
9502,7080,12222,-218,-11,-60,-38.43000031,-25,107.3899994
9502,7080,12222,-218,-11,-60,-38.43000031,-25,107.3899994
10250,7024,12274,-174,45,-70,-38.31000137,-24.68000031,106.8399963
10250,7024,12274,-174,45,-70,-38.06000137,-24.39999962,106.5500031
9972,7554,12494,-257,90,100,-38.06000137,-24.39999962,106.5500031
9972,7554,12494,-257,90,100,-37.70999908,-23.61000061,106.3799973
8788,6974,11664,-272,138,172,-37.70999908,-23.61000061,106.3799973
8788,6974,11664,-272,138,172,-37.11000061,-22.95000076,106.0999985
8788,6974,11664,-272,138,172,-37.11000061,-22.95000076,106.0999985
8772,6478,11612,-310,177,18,-36.52999878,-22.61000061,105.4700012
8772,6478,11612,-310,177,18,-36.52999878,-22.61000061,105.4700012
9458,6664,11844,-240,175,-86,-36.52999878,-22.61000061,105.4700012
9108,6490,11980,-363,303,68,-35.84000015,-22.26000023,105.0100021
9108,6490,11980,-363,303,68,-35.84000015,-22.26000023,105.0100021
7906,5386,12046,-609,331,136,-34.54000092,-20.93000031,104.4100037
7906,5386,12046,-609,331,136,-34.54000092,-20.93000031,104.4100037
7868,4830,11200,-705,-81,-89,-33.83000183,-19.23999977,103.2399979
7868,4830,11200,-705,-81,-89,-33.83000183,-19.23999977,103.2399979
8610,4524,10302,-294,-489,-358,-34.79000092,-18.52000046,101.8000031
8610,4524,10302,-294,-489,-358,-34.79000092,-18.52000046,101.8000031
8542,5348,8904,182,-235,-297,-36.40999985,-19.51000023,101.0400009
8542,5348,8904,182,-235,-297,-36.40999985,-19.51000023,101.0400009
7840,4786,10200,546,154,-392,-36.56000137,-21.11000061,101.0500031
7840,4786,10200,546,154,-392,-36.56000137,-21.11000061,101.0500031
7840,4786,10200,546,154,-392,-36.56000137,-21.11000061,101.0500031
8802,6976,11088,1350,189,-498,-36.43000031,-24.53000069,101.7099991
8802,6976,11088,1350,189,-498,-36.43000031,-24.53000069,101.7099991
8690,7900,14102,1115,353,-270,-36.27000046,-28.60000038,103.3799973
8690,7900,14102,1115,353,-270,-36.27000046,-28.60000038,103.3799973
8690,7900,14102,1115,353,-270,-36.27000046,-28.60000038,103.3799973
5614,13358,17602,827,293,-165,-35.18999863,-31.23999977,104.0800018
5590,7878,12358,-158,1232,-363,-31.26000023,-32.47999954,103.4300003
7006,8530,10048,526,510,-318,-28.43000031,-33.54999924,102.6800003
7006,8530,10048,526,510,-318,-28.43000031,-33.54999924,102.6800003
7006,8530,10048,526,510,-318,-28.43000031,-33.54999924,102.6800003
6750,9826,11972,986,-199,-15,-29.20999908,-36.25999832,103.9000015
6750,9826,11972,986,-199,-15,-29.20999908,-36.25999832,103.9000015
5466,9720,10630,656,372,-193,-29.86000061,-38.77000046,105.2699966
5466,9720,10630,656,372,-193,-29.86000061,-38.77000046,105.2699966
5466,9720,10630,656,372,-193,-29.86000061,-38.77000046,105.2699966
6014,11076,13940,260,606,-206,-27.90999985,-40.45000076,105.3000031
6014,11076,13940,260,606,-206,-27.90999985,-40.45000076,105.3000031
5720,10576,13154,-281,-150,44,-26.94000053,-40.29999924,104.8600006
6266,9912,11556,-519,-421,223,-27.92000008,-38.81999969,104.6299973
6266,9912,11556,-519,-421,223,-27.92000008,-38.81999969,104.6299973
6204,9040,10702,-560,-276,264,-29.04999924,-37.04000092,104.6200027
6204,9040,10702,-560,-276,264,-29.04999924,-37.04000092,104.6200027
5884,8728,10496,-340,-148,68,-29.54000092,-35.70000076,104.3700027
5884,8728,10496,-340,-148,68,-29.54000092,-35.70000076,104.3700027
5884,8728,10496,-340,-148,68,-29.54000092,-35.70000076,104.3700027
6174,8928,10976,-90,-95,-58,-29.75,-35.33000183,104.0199966
6174,8928,10976,-90,-95,-58,-29.75,-35.33000183,104.0199966
6232,9442,11552,-91,-51,-32,-29.79999924,-35.40000153,103.7399979
6664,9654,11740,-282,-145,62,-29.95000076,-35.09000015,103.4800034
6664,9654,11740,-282,-145,62,-29.95000076,-35.09000015,103.4800034
6664,9654,11740,-282,-145,62,-29.95000076,-35.09000015,103.4800034
6926,9106,11478,-325,-200,152,-30.46999931,-34.22000122,103.3099976
6926,9106,11478,-325,-200,152,-30.46999931,-34.22000122,103.3099976
6938,8716,11238,-257,-143,163,-31.09000015,-33.33000183,103.3399963
6938,8716,11238,-257,-143,163,-31.09000015,-33.33000183,103.3399963
6884,8552,11162,-245,-100,106,-31.5,-32.59999847,103.3399963
6884,8552,11162,-245,-100,106,-31.5,-32.59999847,103.3399963
7310,8560,11144,-153,-12,22,-31.69000053,-32.20000076,103.2099991
7310,8560,11144,-153,-12,22,-31.69000053,-32.20000076,103.2099991
7192,8734,11552,-44,-7,72,-31.79000092,-32.09000015,103.2799988
7192,8734,11552,-44,-7,72,-31.79000092,-32.09000015,103.2799988
6952,8754,11524,-74,-35,35,-31.95000076,-32.02999878,103.3600006
6952,8754,11524,-74,-35,35,-31.95000076,-32.02999878,103.3600006
7210,8756,11368,-72,-37,24,-32.09000015,-32,103.3300018
7210,8756,11368,-72,-37,24,-32.09000015,-32,103.3300018
7174,8534,11646,-77,3,0,-32.13999939,-31.96999931,103.2900009
7174,8534,11646,-77,3,0,-32.13999939,-31.96999931,103.2900009
7236,8460,11576,-102,39,-30,-32.02999878,-31.90999985,103.0899963
7188,8442,11854,-129,-28,25,-31.90999985,-31.73999977,102.8899994
7188,8442,11854,-129,-28,25,-31.90999985,-31.73999977,102.8899994
7264,8470,11628,-117,-45,34,-32.06000137,-31.53000069,102.7900009
7264,8470,11628,-117,-45,34,-32.06000137,-31.53000069,102.7900009
7264,8470,11628,-117,-45,34,-32.06000137,-31.53000069,102.7900009
7164,8386,11692,-204,17,33,-32.04000092,-31.21999931,102.6100006
7336,8250,11904,-170,-46,75,-32.02000046,-30.80999947,102.4499969
7336,8250,11904,-170,-46,75,-32.02000046,-30.80999947,102.4499969
7336,8250,11904,-170,-46,75,-32.02000046,-30.80999947,102.4499969
7142,8194,11460,-230,-40,102,-32.24000168,-30.34000015,102.3899994
7142,8194,11460,-230,-40,102,-32.24000168,-30.34000015,102.3899994
7214,7926,11884,-217,-27,39,-32.18999863,-29.76000023,102.1800003
7214,7926,11884,-217,-27,39,-32.18999863,-29.76000023,102.1800003
7540,7800,11502,-131,-74,4,-32.31999969,-29.43000031,101.9599991
7540,7800,11502,-131,-74,4,-32.31999969,-29.43000031,101.9599991
7560,7928,11742,-68,-15,33,-32.50999832,-29.35000038,101.9000015
7576,7934,12150,-154,-25,59,-32.54999924,-29.13999939,101.8600006
7576,7934,12150,-154,-25,59,-32.54999924,-29.13999939,101.8600006
